name,artist_1,artist_2,uri,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Can We Pretend,'Bill Withers',,spotify:track:0S5ZoKKZD3bllkvhEoPimZ,229573,0.596,0.313,9,-13.487,1,0.044,0.853,0.201,0.0601,0.489,82.067
Kemosabe,'NoMBe',,spotify:track:6CNAEm0KCxfK464dyHomMk,196301,0.674,0.823,11,-4.937,0,0.0781,0.0212,0.0954,0.115,0.397,150.093
Ladies Don’t Play Guitar,'Tennis',,spotify:track:309i2RrQsdzqC5PCMYtdtj,224093,0.676,0.557,7,-5.509,0,0.0273,0.388,4.5e-05,0.0623,0.661,99.955
Over 'N’ Above,'Soft Machine',,spotify:track:3Sr3V6D50LJJuBLDdkM4NA,443280,0.461,0.481,7,-9.415,0,0.025,0.192,0.225,0.288,0.487,79.968
Still Thinking of You,'Steve Parks',,spotify:track:00AChohW4MNtHvOhyi8jX2,189187,0.445,0.417,9,-9.144,0,0.0298,0.854,3.33e-05,0.0941,0.473,136.459
High Shelf Booze,'Eilen Jewell',,spotify:track:5ryE1IYKM1OELUyrNcwicv,218027,0.554,0.524,9,-7.966,0,0.119,0.654,3.63e-05,0.206,0.621,125.775
Yerba Buena Bump,'Tommy Guerrero', 'Marc Capelle',spotify:track:6xPDj42lEk8lNYWZBhIKfU,313027,0.673,0.433,11,-8.053,0,0.0436,0.485,0.54,0.106,0.222,116.11
Viva Tirado,'El Chicano',,spotify:track:6jOC9iaTzTc8GlD4S0bEgQ,281787,0.734,0.732,9,-9.23,1,0.0317,0.307,0.872,0.103,0.894,114.414
Liquid Sunshine,'Biga Ranx', 'Blundetto',spotify:track:45Z9SRjOrj3puVPZ0zBETd,192592,0.963,0.355,11,-10.016,0,0.292,0.0333,0.0383,0.0705,0.699,112.013
This Song's for You - Alt Mix,'El Michels Affair',,spotify:track:02G6J86FUNdXab4sFsgQHG,157107,0.732,0.412,2,-12.786,0,0.0653,0.00505,0.848,0.0824,0.486,67.645
Blind Love,'El Michels Affair',,spotify:track:5wgy2yrFfxbaHEz2x19PYR,177173,0.584,0.629,6,-12.071,1,0.0429,0.0147,0.107,0.241,0.518,150.745
Arrow,'Grapell',,spotify:track:1bFP769T4L6kX94COpJ9Ri,233264,0.596,0.538,5,-8.286,1,0.0623,0.299,8.02e-05,0.225,0.754,159.803
To Be With You,'José James',,spotify:track:6jtDMob5d2hWtwDQO1ooTt,261535,0.499,0.378,0,-9.359,1,0.0392,0.517,0.00106,0.102,0.151,85.362
Mahalia,'Mahalia',,spotify:track:2K492mz81uufYRMkv3gCQN,215642,0.894,0.486,9,-7.463,0,0.361,0.621,1.79e-06,0.111,0.729,142.158
All That Glitters,'Death In Vegas',,spotify:track:1jxBkc4DtTrhkjp2CxlVbd,393493,0.686,0.402,8,-10.977,0,0.0805,0.586,0.694,0.09,0.296,90.753
Loco's Lament,'Tommy Guerrero',,spotify:track:0BUP8yBdDR5fIZHc7z0pX5,168960,0.855,0.653,4,-5.225,0,0.0368,0.447,0.705,0.0788,0.794,91.573
Pieces,'Bonobo', 'Cornelia',spotify:track:5fkUAVRcfAIUrZBPPNohXb,267641,0.659,0.438,10,-11.933,1,0.0418,0.367,0.407,0.223,0.113,96.94
Not Always,'Ama Lou',,spotify:track:6iTOvLFpgtzqujkfwcdhfl,204204,0.718,0.517,0,-8.855,1,0.141,0.244,0.000311,0.104,0.337,153.98
One Of These Hearts,'Benny Sings',,spotify:track:6N5DygdCxwjRle4il0uPki,198733,0.741,0.317,2,-11.314,0,0.0413,0.418,0.166,0.104,0.308,138.593
Under the Cherry Moon,'Prince',,spotify:track:4lsHSebqNhVMIUSD31Zr6W,177200,0.548,0.246,4,-13.364,0,0.0356,0.0964,0.0552,0.351,0.413,176.976
Do U Lie?,'Prince',,spotify:track:3614lSqVEWhT7ERnGXBO4z,164400,0.459,0.206,7,-19.506,1,0.0319,0.635,0.0,0.117,0.614,48.327
Sometimes It Snows in April,'Prince',,spotify:track:1Az0fhiWi0EVS4cZ3FF20X,409000,0.494,0.0644,4,-23.939,1,0.0402,0.833,0.0,0.0969,0.0622,103.757
Moon Shower,'MY BABY',,spotify:track:39JzfirQYUtW2LCyl1nFv3,352290,0.461,0.549,2,-10.735,1,0.0513,0.302,0.295,0.102,0.539,74.486
Haunt Me,'MY BABY',,spotify:track:4FFxNVsukWjMentWPGxxjl,199203,0.73,0.323,2,-12.657,1,0.0646,0.836,0.179,0.114,0.664,119.942
I Remember You,'Eilen Jewell',,spotify:track:62XHSV9G6veYMIc04oxXx0,231000,0.43,0.373,7,-9.454,0,0.0301,0.61,5.94e-05,0.114,0.405,89.424
La Califas Perdido,'Tommy Guerrero',,spotify:track:03J9WynnMkR67CmkCfFBau,161600,0.578,0.578,6,-9.692,0,0.0333,0.119,0.00123,0.102,0.846,167.012
I Wish,'Tom Misch',,spotify:track:1eCf3kMSUXWAv5W75bQ0oO,228862,0.787,0.329,6,-11.869,0,0.0447,0.187,0.00593,0.133,0.404,86.997
Easy Money,'Rickie Lee Jones',,spotify:track:0bd8pwa4ckVgfktLHx9AWw,199240,0.778,0.228,4,-12.872,0,0.0816,0.323,0.0,0.0758,0.335,103.136
That's All Right,"'Arthur ""Big Boy"" Crudup'",,spotify:track:4C6KfxHdNt7x4LaqVa5pkD,173360,0.574,0.58,5,-10.408,1,0.088,0.824,1.21e-06,0.464,0.816,106.496
Mean Old Frisco Blues - Remastered 2003,"'Arthur ""Big Boy"" Crudup'",,spotify:track:5dlNmwehquk2Yyihci82b3,155560,0.539,0.173,8,-13.764,1,0.0411,0.947,0.000316,0.122,0.667,186.775
Saved,'Khalid',,spotify:track:6Hf1P9AHMH3ngy73RVAUdm,208982,0.734,0.44,10,-10.246,0,0.172,0.231,0.0,0.0962,0.529,81.071
Love Potion No. 9 - Mono,'The Searchers',,spotify:track:0oNa58FDHzTit6QUpfKk1S,125733,0.768,0.871,2,-6.287,1,0.0552,0.477,4.33e-05,0.138,0.949,125.495
Always This Way,'Laura Marling',,spotify:track:4tF1IaDnIyyJ9iqnwzWifY,273069,0.527,0.254,0,-15.02,1,0.0492,0.887,0.00173,0.108,0.488,155.739
Sheep,'Mt. Joy',,spotify:track:7412fpVfB2PSSb1nENQczC,215180,0.498,0.502,2,-8.052,1,0.0371,0.891,0.000907,0.0716,0.286,81.169
So Far To Go,'J Dilla', 'Common',spotify:track:6CmsmQkg655kIZmg22IlVD,336813,0.638,0.552,5,-5.377,0,0.0458,0.00716,0.000141,0.306,0.288,90.367
Starfish and Coffee,'Prince',,spotify:track:0cr1UXsH8XdUfrpvxHCane,170507,0.57,0.477,6,-15.043,0,0.0553,0.501,0.0,0.123,0.799,204.462
Slow Love,'Prince',,spotify:track:5NxzQznfKs9fJdoP8CbgAR,262333,0.373,0.236,5,-16.14,1,0.0412,0.489,3.32e-05,0.122,0.508,63.279
Forever in My Life,'Prince',,spotify:track:5MULwvoltCATOJ9bZYfxxB,210507,0.942,0.239,7,-21.163,1,0.0597,0.116,0.0,0.0442,0.908,104.251
If I Was Your Girlfriend,'Prince',,spotify:track:6yK7QgE4H7dIzHa9EV4FKL,301733,0.87,0.366,1,-18.998,1,0.0977,0.46,0.0139,0.071,0.819,96.74
Betta Must Come,'QQ',,spotify:track:0C3FxChuzf4iQ3fq8mzmT9,230760,0.715,0.406,6,-10.097,1,0.525,0.899,9.44e-05,0.362,0.563,132.847
Gagut,'Hypnotic Brass Ensemble',,spotify:track:3jFg8C1lr0uDE9lJPaBhos,350217,0.39,0.724,2,-6.644,0,0.0885,0.825,0.897,0.0875,0.485,183.749
Seer,'Hypnotic Brass Ensemble',,spotify:track:5UlSruIDdkcvHfD3a6T1Ji,345714,0.381,0.5,4,-8.28,0,0.0555,0.484,0.779,0.166,0.307,82.9
Zenith,'Hypnotic Brass Ensemble',,spotify:track:2BBxI9NtknDEgusFNL32Nd,270638,0.698,0.352,4,-7.198,0,0.0261,0.741,0.844,0.124,0.735,94.004
I Don't Know,'Bill Withers',,spotify:track:16h3GCdEJ9lgiOyox4LJQA,186710,0.785,0.201,7,-18.288,1,0.0343,0.889,0.000433,0.0878,0.383,96.101
Would It Be Impossible,'The Superimposers',,spotify:track:73bVOq7rizpRplSTQG7SNA,235627,0.295,0.598,7,-6.685,1,0.0278,0.0111,0.00885,0.286,0.316,80.864
Tearz (45 Mix),'El Michels Affair', 'Lee Fields',spotify:track:0wYICJWXotfxVWGZEbn1Wo,159405,0.715,0.448,8,-8.918,1,0.0323,0.0969,0.0708,0.259,0.642,96.977
Vancouver Time,'Leif Vollebekk',,spotify:track:3IVqLH79sttzFRDB2MorvV,277973,0.825,0.157,9,-12.885,1,0.035,0.532,7.25e-05,0.271,0.272,81.156
All Night Sedans,'Leif Vollebekk',,spotify:track:1xYDtgzEzWbPuWEmV4RSK5,188600,0.727,0.158,5,-16.697,0,0.0585,0.665,0.00626,0.157,0.282,118.939
Elegy,'Leif Vollebekk',,spotify:track:41wel0JyLABRedko4XZLG1,324720,0.767,0.458,8,-9.749,1,0.0405,0.595,0.000151,0.0689,0.483,88.55
Volte Sempre,'Nina Becker',,spotify:track:5JxQmjSIboSq5DOqeDfhht,130293,0.857,0.329,5,-10.233,1,0.0548,0.443,0.000142,0.129,0.8,112.171
Wait,'NoMBe',,spotify:track:0lUO60zSnd20AlKB5Wg0qS,214436,0.769,0.465,4,-7.765,0,0.0634,0.197,0.0181,0.155,0.185,98.011
Svart blod,'Wellander', 'Ronander',spotify:track:13lYOPwnNHQBCOgJsV3EwJ,253320,0.799,0.344,6,-13.228,0,0.121,0.0626,0.433,0.12,0.63,80.975
Wild Fire,'Laura Marling',,spotify:track:1r3jcD9ERbjy4dyteBIKCo,290743,0.554,0.451,10,-11.054,1,0.0953,0.549,0.000398,0.109,0.333,73.946
Yellow Moon,'The Neville Brothers',,spotify:track:2fM8NSbCFGJO9iuIenPmUJ,244267,0.677,0.569,7,-15.069,1,0.0575,0.223,0.0111,0.311,0.877,90.139
Mean It In The Morning,'Loyle Carner',,spotify:track:3d7ZeNugyMKys34WjHXvTC,159840,0.591,0.591,0,-8.377,1,0.301,0.776,0.469,0.106,0.577,82.563
Damselfly,'Loyle Carner', 'Tom Misch',spotify:track:2QMihQt7YoEPkPNcDsAJf5,172653,0.811,0.61,11,-7.751,1,0.257,0.51,0.00108,0.356,0.532,95.005
Living in the City,'Hurray For The Riff Raff',,spotify:track:6pojkrURpLh6sB3OwctX0y,196893,0.602,0.741,1,-4.883,1,0.0341,0.141,0.0,0.299,0.861,125.908
Walk Right Up,'Ladi6',,spotify:track:6dJ0BEZxNedjofJ5xHxd7l,278853,0.807,0.6,9,-7.128,0,0.112,0.0215,7.12e-05,0.0931,0.819,148.559
Shakin' All Over,'Eilen Jewell',,spotify:track:4ELxA6zOfVdiS2XEHjhtYq,184000,0.635,0.637,9,-6.97,1,0.034,0.127,0.000205,0.189,0.671,125.177
Loving You Baby,'The Young Punx', 'Cagedbaby',spotify:track:1Y7u4vDBYUqGClwy917MUm,212312,0.767,0.702,3,-5.963,0,0.0659,0.0181,0.0231,0.232,0.704,119.985
Colours,'Tim Hutton',,spotify:track:632B064YyWAqB5As6NmwVq,268960,0.744,0.466,10,-11.749,1,0.0355,0.194,0.142,0.0704,0.276,128.048
Le Café bleu,'Soha',,spotify:track:7JKRXwXsKstAinoAZHmawe,190707,0.833,0.548,11,-5.821,0,0.0671,0.448,1.4e-05,0.313,0.813,90.012
O Sol (feat. Tita Lima),'The Echocentrics', 'Tita Lima',spotify:track:717Wfh2gCC8qPwebuA9HC1,185790,0.814,0.638,5,-6.933,1,0.0292,0.484,0.136,0.068,0.981,100.005
Into the Ether,'Leif Vollebekk',,spotify:track:6kULkxhKBC55IkT3eKdDJ0,349200,0.578,0.286,1,-12.066,1,0.0313,0.375,0.00124,0.202,0.299,135.403
Feel It Still,'Portugal. The Man',,spotify:track:7FESgYLcOufHqKlwrvJN60,163251,0.78,0.798,1,-5.151,0,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969
Blood Money,'Protoje',,spotify:track:5e1k77pDTPzOYN9TOwpWn6,228086,0.807,0.76,10,-6.218,0,0.0906,0.0334,0.0,0.0794,0.801,77.993
Everlasting Light,'The Black Keys',,spotify:track:3oq9uqpVPEi142XcuWSY05,204627,0.775,0.579,4,-6.592,1,0.0366,0.124,0.0196,0.366,0.731,90.461
Tighten Up,'The Black Keys',,spotify:track:77mfXkPssv7dSgl8oZOsoZ,211040,0.459,0.708,6,-6.167,0,0.0681,0.00142,4.44e-06,0.485,0.583,108.952
The Only One,'The Black Keys',,spotify:track:2F7sirAQRGsVzu7XdOUy6i,300347,0.433,0.661,1,-7.012,0,0.0327,0.72,0.0502,0.157,0.617,105.055
The Fun Lovin' Criminal,"""Fun Lovin' Criminals""",,spotify:track:3GzbRd7O84Jnd5RsuzgrCw,191800,0.624,0.666,9,-7.378,1,0.0465,0.0735,0.398,0.268,0.67,191.573
The Grave And The Constant,"""Fun Lovin' Criminals""",,spotify:track:03GDUmHuWURgElGRD8NHoD,286533,0.772,0.429,1,-11.813,1,0.0842,0.00224,0.00299,0.205,0.575,93.862
Zungguzungguguzungguzung,'Yellowman',,spotify:track:7tGUyNhcgYaJnybgCiIH0l,387307,0.75,0.474,6,-10.641,0,0.243,0.0497,0.0013,0.0896,0.425,164.889
Dark Days,'Local Natives',,spotify:track:7LZN7FkxHZk6maiN6NdI2i,180413,0.604,0.655,9,-7.088,1,0.0273,0.109,0.0019,0.125,0.59,115.038
None Shall Escape the Judgement,'Johnny Clarke',,spotify:track:0MF4uz58mvMgTQLCm0oE8g,219680,0.603,0.499,11,-9.073,0,0.228,0.111,2.08e-05,0.163,0.796,186.268
Out of Luck,'Ady Suleiman',,spotify:track:2lru0afgaviAuKNc3wFVl6,237520,0.668,0.573,0,-6.978,0,0.143,0.547,0.0,0.11,0.411,87.993
The Beach House,'Benny Sings',,spotify:track:5l87iqo4RrZqkryVFLtH18,203600,0.842,0.339,0,-10.822,0,0.111,0.659,0.538,0.976,0.792,77.102
Cold Little Heart - Tom Misch Remix,'Michael Kiwanuka', 'Tom Misch',spotify:track:7iHRYPlZIj64IAMo3JBZUn,316029,0.873,0.623,7,-4.76,0,0.172,0.158,0.209,0.173,0.47,113.932
Heart It Races - Cover Version,'Dr. Dog',,spotify:track:2vupkXhwL4sNCRgNu72HCZ,233128,0.705,0.474,10,-13.081,1,0.0391,0.443,0.0553,0.338,0.756,98.612
I&I,'Protoje',,spotify:track:4w6V1r193RxPSaJQRbESEN,236648,0.772,0.786,6,-5.89,0,0.0452,0.557,2.6e-06,0.128,0.802,127.95
Who Knows,'Protoje', 'Chronixx',spotify:track:0O8rUWyBPzY7RSzYbSKRs2,208467,0.683,0.724,5,-4.436,0,0.0988,0.0909,0.0,0.339,0.742,80.932
Rasta Love Feat. Ky-Mani Marley,'Protoje', 'Ky-Mani Marley',spotify:track:0cSkIGgh1uICEIcmEb1niw,185312,0.911,0.565,9,-6.209,0,0.0718,0.429,0.0,0.0802,0.751,96.012
Really Like You,'Protoje', 'Sara Lugo',spotify:track:40fYzZEcfTqXAmGQ2Qno6z,217761,0.658,0.588,2,-5.874,0,0.17,0.0681,0.0,0.262,0.647,169.954
Try Again,"""Chef'Special""",,spotify:track:6k5q8y7gMiqbt28iMVbLrp,239991,0.519,0.75,1,-5.381,1,0.117,0.0419,0.000138,0.0936,0.346,173.928
1000 Watts - Radio Edit,'Quantic', 'Flowering Inferno',spotify:track:0WkYGIiKnqGbrYnsak2Q6P,232000,0.53,0.661,0,-6.175,1,0.144,0.165,6.58e-05,0.166,0.806,176.549
501's,'Fortunes.',,spotify:track:26lyDBZq1aE05AjmM3uoS9,181571,0.518,0.425,7,-4.689,0,0.354,0.477,0.0,0.0978,0.448,86.696
Man In The Moon,'Nils Lofgren',,spotify:track:6k5oWQFKOxDEMv9h9F8ahV,214880,0.661,0.366,1,-13.463,1,0.055,0.737,0.0,0.756,0.645,109.605
All Washed Up (They Say),'Dr. John',,spotify:track:11Me9ds2RvK6jYIaWN4i7h,212586,0.623,0.628,7,-6.094,1,0.0387,0.124,0.0,0.151,0.806,111.067
Auburn,'Brahny',,spotify:track:1y65wKDljRGoyEIpMWJn9b,278188,0.64,0.363,4,-8.97,0,0.0532,0.72,0.00169,0.111,0.512,80.041
Redbone,'Childish Gambino',,spotify:track:2Uvy6SkNqxvnH1W68dymxG,326933,0.745,0.359,1,-10.429,1,0.112,0.192,0.00628,0.138,0.55,160.123
Baby Boy,'Childish Gambino',,spotify:track:2c5fBBdKPfYSSjqQR8r0yj,382093,0.536,0.402,2,-7.111,0,0.0359,0.124,0.464,0.0657,0.697,199.916
I Can't Stand the Rain,"""K's Choice""",,spotify:track:3OzQzzHXcwWL0J6wz7w0kZ,190253,0.714,0.207,10,-13.216,1,0.0465,0.85,0.00208,0.103,0.387,171.839
Waves,'Bahamas',,spotify:track:1AgXkEqUiFCtQAjRmGOLXi,262653,0.552,0.529,1,-7.415,1,0.0279,0.531,8.87e-05,0.134,0.293,94.683
Pink + White,'Frank Ocean',,spotify:track:3xKsf9qdS1CyvXSMEid6g8,184516,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738
Call Me Up,'HOMESHAKE',,spotify:track:0xHCBEJMWZjxM0wUz0X7MG,148563,0.764,0.24,0,-11.229,1,0.104,0.861,0.00681,0.101,0.524,76.019
Shadow Boxing,'Kevin Krauter',,spotify:track:6JdgAaHCDm7LjKQFEDic7k,290733,0.623,0.253,4,-9.767,0,0.0306,0.877,0.00138,0.215,0.463,125.495
Thinkin Bout You,'Frank Ocean',,spotify:track:5mphdlILgAq3vh1MSvAJTS,200747,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83
Chill Out (Things Gonna Change) feat. Carlos Santana,'John Lee Hooker',,spotify:track:5DABfQ4BALX012JddKxSt1,287133,0.664,0.523,0,-11.286,0,0.0307,0.471,0.212,0.0728,0.698,96.58
Serves Me Right To Suffer / Syndicator feat. Van Morrison,'John Lee Hooker',,spotify:track:5DUa6WaEZxBiLk7kPyW9SA,386973,0.479,0.318,4,-13.367,1,0.0705,0.738,0.0047,0.0902,0.384,179.382
Be My Lover,'Brenda Boykin',,spotify:track:2efsz7hQgvBkPNhasBZXaW,266000,0.841,0.592,1,-10.532,1,0.0509,0.339,0.000335,0.356,0.792,130.043
Chocolate and Chili,'Brenda Boykin',,spotify:track:3xsRDzVCTq6q1f9LQ15Vfd,212547,0.479,0.434,4,-6.559,0,0.213,0.753,0.00248,0.108,0.532,60.904
I'll Be The Other Woman,'The Soul Children',,spotify:track:4vAqpx4ezN0qmHfEBkIm3E,212733,0.647,0.137,7,-17.613,1,0.0433,0.774,0.0,0.385,0.468,130.596
Glory Box,'John Martyn',,spotify:track:5SjhbHFAghK3Jvil7oxjG9,344840,0.678,0.193,0,-13.849,1,0.0387,0.19,0.0224,0.0994,0.101,61.33
Blame It on the Youth,'Jordan Rakei',,spotify:track:3NVcI3kXA3G8eht6x4Q9sP,154293,0.935,0.327,9,-9.85,0,0.368,0.05,3.22e-05,0.0591,0.69,102.727
Ol' 55,'Tom Waits',,spotify:track:0nNdfyMVJbSX2DWko3mvcK,237467,0.418,0.301,6,-15.549,1,0.0362,0.87,0.000239,0.135,0.32,110.249
Virginia Avenue,'Tom Waits',,spotify:track:2pTgW5CF6wCla06se7AYlV,190333,0.439,0.237,3,-13.982,1,0.046,0.868,0.0,0.0971,0.209,107.133
Come To My Door - Radio Edit,'José James',,spotify:track:3Np0h5gY2YBSNmSbchJoVB,234893,0.65,0.636,2,-10.267,1,0.052,0.04,0.00764,0.181,0.646,80.016
Coming Home,'Leon Bridges',,spotify:track:5EA06TsQmqmQXZiEhr1AaM,206387,0.427,0.465,6,-6.595,1,0.0291,0.461,5.52e-05,0.154,0.458,112.137
Devika (Goddess),'Lonnie Liston Smith and the Cosmic Echoes',,spotify:track:14pDJE3KDb2mQDc6Owy93h,314983,0.468,0.828,10,-9.918,0,0.0332,0.218,0.00331,0.0591,0.925,146.586
Me Minus You Equals Loneliness,'Dr. John',,spotify:track:1tA4Nj3s8sVnlQnexIE2tp,186667,0.474,0.244,6,-14.125,1,0.0808,0.766,0.000434,0.114,0.15,84.084
To Lose Someone,'Taken By Trees',,spotify:track:5GkqK9pWQDOSZ1NKA1hCmD,286627,0.735,0.533,7,-13.101,1,0.0337,0.655,0.446,0.1,0.572,94.997
Can It All Be So Simple,'El Michels Affair',,spotify:track:4UTIaNm0myRUwCOaVuZJHR,197880,0.648,0.474,7,-9.072,1,0.0434,0.107,0.902,0.0802,0.224,82.474
The World's Smiling Now,'Jim James',,spotify:track:0uih5xFdBDFIUrqqLbMbXh,293413,0.585,0.475,11,-8.12,0,0.0343,0.684,0.0312,0.0929,0.349,80.448
In The Moment,'Jim James',,spotify:track:03IIJmPU6qa1At9jxW0zBq,249053,0.483,0.696,4,-6.665,0,0.0368,0.654,0.538,0.133,0.588,90.391
Everybody Knows About My Good Thing Pt. 1,'Little Johnny Taylor',,spotify:track:43dS3xyAqjok1A2mfb2FJ3,197533,0.677,0.574,0,-11.714,1,0.0751,0.091,0.0396,0.162,0.594,104.118
The Dream Synopsis - The Dream Synopsis EP Version,'The Last Shadow Puppets', 'Alex Turner',spotify:track:0ua8Dcxr87WQGUowaf0SFb,222183,0.557,0.377,4,-8.822,1,0.0289,0.393,0.00744,0.115,0.383,111.191
I Think I'd Better Think About It,'Betty Wright',,spotify:track:5pvJMd2DLy1YuoZ9FkloJP,189267,0.543,0.496,10,-12.866,1,0.0564,0.359,0.000188,0.167,0.771,76.472
Keep Feelin','Betty Wright',,spotify:track:3m1ySJ6ikSeC3KpBdQP7AM,294653,0.753,0.493,1,-11.548,1,0.0282,0.452,0.00013,0.0965,0.924,111.291
White as snow,'The Magnolia',,spotify:track:0IBKBTDvJnupyeuDZAtEoS,226804,0.487,0.551,7,-4.135,1,0.0288,0.383,1.52e-05,0.157,0.323,125.044
John Henry,'Alex Foster', 'Michel LaRue',spotify:track:0JCWL2Td7q7RMV1QfQaPiC,297308,0.685,0.281,11,-16.403,0,0.0749,0.782,0.0,0.233,0.787,135.052
Gettin' Old,'6LACK',,spotify:track:0ZxgnZtK77TR0kn3DqfsXn,215000,0.737,0.396,1,-12.522,0,0.0616,0.372,0.000164,0.111,0.24,79.978
Look At What The Light Did Now,'Flo Morrissey',,spotify:track:7vIY9fikD51WQOapRwT5aN,201867,0.641,0.653,4,-6.613,1,0.0368,0.246,0.000551,0.381,0.804,80.029
Some People Are Crazy,'John Martyn',,spotify:track:1NGY1Uxin8Ad3zTM5562vm,259387,0.633,0.437,5,-11.608,1,0.0367,0.602,0.00393,0.0753,0.412,78.174
Sweet Little Mystery,'John Martyn',,spotify:track:0Kr4Xk3zPif9MK6rMbMg8O,325600,0.573,0.349,5,-13.099,0,0.034,0.19,0.0,0.113,0.358,86.068
Jump Sturdy,'Dr. John',,spotify:track:06dHMYRav4HW9AdqmTEXXe,141440,0.591,0.395,9,-12.145,0,0.0988,0.00422,9.52e-05,0.132,0.597,111.203
Mad At The Clouds,'Crash Richard',,spotify:track:2PI22Xu3epDojovqebY8pR,200400,0.599,0.276,6,-13.107,0,0.0306,0.915,0.000393,0.115,0.285,93.817
Myenemy,'Parcels',,spotify:track:07arZ4hW0g74ZlgWcsYNEr,213892,0.928,0.716,9,-4.836,0,0.0656,0.485,0.095,0.75,0.53,110.024
Allaround,'Parcels',,spotify:track:0kWSyO1D0DWblAWWnVMcuJ,296045,0.788,0.692,1,-6.257,0,0.0731,0.491,0.252,0.0779,0.684,107.983
That Look You Give That Guy,'Eels',,spotify:track:1Bz9S9TweSbkFeXM5NdtOC,255347,0.777,0.512,5,-9.238,1,0.0266,0.592,0.0135,0.0962,0.5,94.417
Always Waiting,'Michael Kiwanuka',,spotify:track:4St0bvXjgF9YiVfgRorHmK,270178,0.43,0.405,10,-10.604,0,0.025,0.553,1.67e-05,0.0883,0.225,92.387
I'll Get Along - Ethan Johns Session,'Michael Kiwanuka',,spotify:track:0l2L2pk470I0GcaF5DUvMC,227473,0.453,0.518,9,-8.567,1,0.0333,0.437,0.000111,0.0918,0.635,171.706
It Serves You Right to Suffer,'John Lee Hooker',,spotify:track:2PIKiNZEvuDWk2j4jh9vZs,308000,0.747,0.15,11,-21.779,0,0.0634,0.349,0.061,0.11,0.487,84.59
The Ballad of My Brother & Me,'J.Tex', 'The Volunteers',spotify:track:36X7f456kA4uDcH44oEuaB,252560,0.684,0.39,9,-12.905,0,0.117,0.783,0.00845,0.0992,0.7,102.338
Look Up Look Down,'J.Tex', 'The Volunteers',spotify:track:5andJn8ZizeYF7F6qgslAZ,185587,0.875,0.571,8,-9.981,1,0.043,0.344,0.017,0.0858,0.722,133.006
Willin','J.Tex', 'The Volunteers',spotify:track:1nyZUmFpnHBpXA8ExonTCb,245827,0.75,0.308,0,-11.67,0,0.0746,0.825,0.0463,0.139,0.341,90.015
Long Lost Woman,'J.Tex', 'The Volunteers',spotify:track:3kF5ChkrieGKzz9iQC4lpL,187267,0.718,0.274,0,-14.385,1,0.0366,0.817,0.00304,0.0786,0.503,106.083
Replica,'The xx',,spotify:track:4O4xuKdvJvl7HpFlYGwudS,249000,0.623,0.44,8,-10.934,1,0.0327,0.468,0.502,0.177,0.511,79.978
I'll Run Your Hurt Away,'Ruby Johnson',,spotify:track:3KpR0aUMgaGSZqWtKudcus,187533,0.643,0.326,5,-9.983,1,0.0409,0.78,0.00044,0.332,0.526,150.585
Need Your Love So Bad,'Ruby Johnson',,spotify:track:5FR6zJSmPqels6KLrC5lMF,191533,0.527,0.294,0,-10.8,1,0.0366,0.808,0.00115,0.0793,0.346,137.342
Come To Me My Darling,'Ruby Johnson',,spotify:track:0ZgfuZWjcSErDbkyWZaJzT,203293,0.601,0.248,2,-10.861,1,0.0416,0.84,0.00321,0.0783,0.726,160.945
I'd Better Check On Myself - Take 2,'Ruby Johnson',,spotify:track:7sK7iOAW9sfHI0oLoyksEe,162000,0.664,0.27,2,-12.384,1,0.0407,0.427,1.89e-06,0.0867,0.645,86.478
If I Ever Needed Love (I Sure Do Need It Now),'Ruby Johnson',,spotify:track:0LIj7FztKNbBUZ7u5sEpsS,140600,0.491,0.283,3,-12.669,1,0.0432,0.54,7.93e-06,0.149,0.438,152.949
Good Good Love (feat. BJ The Chicago Kid),'Rapsody',,spotify:track:4SnvGQ7wRoFpxPKXmwJJMr,361832,0.635,0.647,4,-8.957,0,0.315,0.0467,0.0,0.213,0.745,75.923
"In The Morning (feat. Stephen, Caleborate)",'Pell', 'Stephen',spotify:track:4K1J4jNVi02rBWxTtTa4U1,206415,0.553,0.616,2,-6.08,1,0.32,0.907,0.0,0.0773,0.324,81.608
No Regrets,'Karl Blau',,spotify:track:6dN8bw0QCR6la3EIFIOunS,231267,0.52,0.513,2,-7.96,1,0.033,0.256,0.782,0.109,0.295,112.531
I'm A Stranger Here,'Sonny Terry and Brownie McGhee',,spotify:track:3L5LYUmiCHzWu62VdIeYD4,249973,0.574,0.238,0,-16.789,0,0.0407,0.662,0.0,0.949,0.699,105.949
Maybe I'll Go,'Guy Davis',,spotify:track:3Qrzub01FSWxhrJK0dYnFd,180527,0.653,0.246,1,-13.235,1,0.0463,0.876,0.00623,0.108,0.719,79.152
Shy Boy,'JD McPherson',,spotify:track:5zVTgb7qVQgMZvB04EAg2g,174840,0.936,0.45,7,-6.436,1,0.0744,0.187,0.0,0.121,0.599,120.243
Grey,'MALIA',,spotify:track:32SIl0mXg6UVQHjMwe9X13,176619,0.584,0.356,10,-8.516,1,0.0528,0.837,0.0,0.11,0.292,113.863
